seed,acc,f1w,f1m
0,0.9333333333333333,0.9332255747126437,0.9332255747126437
1,0.9166666666666666,0.9186507936507937,0.9186507936507936
2,0.95,0.9498326513586525,0.9498326513586525
3,0.9666666666666667,0.9666481275491287,0.9666481275491288
4,0.9,0.9002201821167339,0.9002201821167339
5,0.9333333333333333,0.9335535154500672,0.9335535154500672
6,0.9666666666666667,0.9665178571428572,0.9665178571428572
7,0.9833333333333333,0.9833147942157954,0.9833147942157954
8,0.9166666666666666,0.9163121361397224,0.9163121361397224
9,0.9833333333333333,0.9833147942157954,0.9833147942157954
10,0.95,0.950794894760412,0.950794894760412
11,0.9333333333333333,0.9327400815721172,0.9327400815721172
12,0.9,0.8995535714285714,0.8995535714285714
13,0.9,0.9011606209882073,0.9011606209882073
14,0.9,0.9023109243697479,0.9023109243697479
15,0.8833333333333333,0.8865079365079365,0.8865079365079365
16,0.8833333333333333,0.8865079365079365,0.8865079365079365
17,0.9666666666666667,0.9665178571428572,0.9665178571428572
18,0.9833333333333333,0.9833147942157954,0.9833147942157954
19,0.9666666666666667,0.9666481275491287,0.9666481275491288
20,0.9833333333333333,0.9833147942157954,0.9833147942157954
21,0.95,0.9498922413793104,0.9498922413793104
22,0.9666666666666667,0.9671336206896552,0.9671336206896552
23,0.9166666666666666,0.9177233963663329,0.9177233963663329
24,0.95,0.9498511904761905,0.9498511904761905
25,0.9666666666666667,0.9671336206896552,0.9671336206896552
26,0.9833333333333333,0.9833147942157954,0.9833147942157954
27,0.9333333333333333,0.9342672413793104,0.9342672413793104
28,0.9666666666666667,0.9660138248847926,0.9660138248847927
29,0.9166666666666666,0.9160128066378067,0.9160128066378066
30,0.9166666666666666,0.9175595238095239,0.9175595238095238
31,0.9166666666666666,0.9186507936507937,0.9186507936507936
32,0.9833333333333333,0.9833147942157954,0.9833147942157954
33,0.9666666666666667,0.9665178571428572,0.9665178571428572
34,0.9333333333333333,0.9348739495798319,0.9348739495798319
35,0.9833333333333333,0.9833147942157954,0.9833147942157954
36,0.9,0.8976005085015096,0.8976005085015096
37,0.95,0.9498511904761905,0.9498511904761905
38,0.9666666666666667,0.9660138248847926,0.9660138248847927
39,0.9666666666666667,0.9665178571428572,0.9665178571428572
40,0.95,0.949944382647386,0.949944382647386
41,0.95,0.950794894760412,0.950794894760412
42,0.9166666666666666,0.9177233963663329,0.9177233963663329
43,0.9666666666666667,0.9665178571428572,0.9665178571428572
44,0.9333333333333333,0.9348739495798319,0.9348739495798319
45,0.9166666666666666,0.9184020002985521,0.918402000298552
46,0.9333333333333333,0.9331845238095239,0.9331845238095238
47,0.9166666666666666,0.9160128066378067,0.9160128066378066
48,0.9166666666666666,0.9142857142857143,0.9142857142857143
49,0.8833333333333333,0.8848455598455599,0.8848455598455598
50,0.9666666666666667,0.9671336206896552,0.9671336206896552
51,0.9833333333333333,0.9833147942157954,0.9833147942157954
52,0.9666666666666667,0.9665178571428572,0.9665178571428572
53,0.95,0.949347158218126,0.949347158218126
54,0.95,0.9498326513586525,0.9498326513586525
55,0.9166666666666666,0.9186507936507937,0.9186507936507936
56,0.9166666666666666,0.9158249158249158,0.9158249158249159
57,0.95,0.950794894760412,0.950794894760412
58,0.95,0.9498326513586525,0.9498326513586525
59,0.9833333333333333,0.9833147942157954,0.9833147942157954
60,0.9666666666666667,0.9665178571428572,0.9665178571428572
61,0.9333333333333333,0.9348739495798319,0.9348739495798319
62,0.95,0.9485327060931898,0.94853270609319
63,0.9333333333333333,0.9341897678611676,0.9341897678611675
64,0.95,0.9505190952910642,0.9505190952910642
65,0.95,0.9498847926267281,0.9498847926267281
66,0.9666666666666667,0.9666481275491287,0.9666481275491288
67,0.9166666666666666,0.9154414910483745,0.9154414910483745
68,0.9166666666666666,0.9136217948717948,0.9136217948717948
69,0.95,0.9498847926267281,0.9498847926267281
70,0.9333333333333333,0.9330357142857142,0.9330357142857143
71,0.9833333333333333,0.9833147942157954,0.9833147942157954
72,0.9833333333333333,0.9833147942157954,0.9833147942157954
73,0.9333333333333333,0.9337557603686636,0.9337557603686636
74,0.9333333333333333,0.9325912720483077,0.9325912720483076
75,0.9333333333333333,0.9338524286243975,0.9338524286243974
76,0.8833333333333333,0.8820710794799652,0.8820710794799652
77,1.0,1.0,1.0
78,0.8833333333333333,0.8865079365079365,0.8865079365079365
79,0.9833333333333333,0.9833147942157954,0.9833147942157954
80,0.9333333333333333,0.9348739495798319,0.9348739495798319
81,0.95,0.9494949494949495,0.9494949494949495
82,0.9333333333333333,0.9342672413793104,0.9342672413793104
83,0.9666666666666667,0.9665178571428572,0.9665178571428572
84,0.9333333333333333,0.9341897678611676,0.9341897678611675
85,0.9666666666666667,0.9671336206896552,0.9671336206896552
86,0.9666666666666667,0.9666666666666667,0.9666666666666667
87,1.0,1.0,1.0
88,0.9666666666666667,0.9666481275491287,0.9666481275491288
89,0.8666666666666667,0.8635531135531136,0.8635531135531136
90,0.9333333333333333,0.9342672413793104,0.9342672413793104
91,0.9166666666666666,0.9163505085015096,0.9163505085015096
92,0.9166666666666666,0.9172034861690034,0.9172034861690034
93,0.9666666666666667,0.9671336206896552,0.9671336206896552
94,0.9666666666666667,0.9665178571428572,0.9665178571428572
95,0.9,0.9004168492488849,0.9004168492488849
96,0.9333333333333333,0.9338524286243975,0.9338524286243975
97,0.9666666666666667,0.9666666666666667,0.9666666666666667
98,0.95,0.949347158218126,0.949347158218126
99,0.95,0.9505190952910642,0.9505190952910642
